FileID,audio_path,audio_length,window_start,window_length,Start,End,Start.1,End.1,Start.2,End.2,Start.3,End.3,Start.4,End.4
eTjEGQgHpFU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_eTjEGQgHpFU.mp3,10.0,0,10.0,,,,,,,,,,
yUix3MT4-Ck,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_yUix3MT4-Ck.mp3,10.0,0,10.0,,,,,,,,,,
qA-4GmzhOTM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_qA-4GmzhOTM.mp3,9.4,0,9.4,,,,,,,,,,
qsmWcvYgCNo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_qsmWcvYgCNo.mp3,10.0,0,10.0,,,,,,,,,,
CR0wNgZ89aA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_CR0wNgZ89aA.mp3,10.0,0,10.0,,,,,,,,,,
9t5-F6c_XKo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_9t5-F6c_XKo.mp3,10.0,0,10.0,,,,,,,,,,
6spv_WGmgbM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_6spv_WGmgbM.mp3,10.0,0,10.0,,,,,,,,,,
29bZHfMvjvw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_29bZHfMvjvw.mp3,10.0,0,10.0,,,,,,,,,,
j-Z36sRjS7Y,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_j-Z36sRjS7Y.mp3,10.0,0,10.0,,,,,,,,,,
JH5Lg3nUwNU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_JH5Lg3nUwNU.mp3,10.0,0,10.0,,,,,,,,,,
H-zboGVCulQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_H-zboGVCulQ.mp3,10.0,0,10.0,,,,,,,,,,
-7GySalL92Q,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-7GySalL92Q.mp3,9.3,0,9.3,,,,,,,,,,
26rfxaqmfKg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_26rfxaqmfKg.mp3,10.0,0,10.0,,,,,,,,,,
F8rQ805enjo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_F8rQ805enjo.mp3,10.0,0,10.0,,,,,,,,,,
5TO6PY6ohA8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5TO6PY6ohA8.mp3,10.0,0,10.0,,,,,,,,,,
mBNVgQTm1Pw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_mBNVgQTm1Pw.mp3,10.0,0,10.0,,,,,,,,,,
43GjKkW_ryU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_43GjKkW_ryU.mp3,9.6,0,9.6,,,,,,,,,,
SnWwgNr5JyY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_SnWwgNr5JyY.mp3,10.0,0,10.0,,,,,,,,,,
P2tecK-8CA4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_P2tecK-8CA4.mp3,10.0,0,10.0,,,,,,,,,,
WwquxPE2e34,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_WwquxPE2e34.mp3,10.0,0,10.0,,,,,,,,,,
fcINAgoWSSY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_fcINAgoWSSY.mp3,10.0,0,10.0,,,,,,,,,,
Ey_WnRKJk5Y,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Ey_WnRKJk5Y.mp3,10.0,0,10.0,,,,,,,,,,
H5mPO29Ns00,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_H5mPO29Ns00.mp3,10.0,0,10.0,,,,,,,,,,
5pF3R1sOCqM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5pF3R1sOCqM.mp3,10.0,0,10.0,,,,,,,,,,
pQEBQV50s6A,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_pQEBQV50s6A.mp3,10.0,0,10.0,,,,,,,,,,
4LMViJXpS2c,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4LMViJXpS2c.mp3,10.0,0,10.0,,,,,,,,,,
gbbbkySuDnM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_gbbbkySuDnM.mp3,10.0,0,10.0,,,,,,,,,,
k2TskE3a10I,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_k2TskE3a10I.mp3,10.0,0,10.0,,,,,,,,,,
9tQnx90VzpA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_9tQnx90VzpA.mp3,10.0,0,10.0,,,,,,,,,,
gh3okjcIIDQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_gh3okjcIIDQ.mp3,10.0,0,10.0,,,,,,,,,,
myUN_yi52Ok,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_myUN_yi52Ok.mp3,10.0,0,10.0,,,,,,,,,,
PLht7H0TtE4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_PLht7H0TtE4.mp3,10.0,0,10.0,,,,,,,,,,
YdXLdJVJ1mc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_YdXLdJVJ1mc.mp3,10.0,0,10.0,,,,,,,,,,
-3X0eZCrYEI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-3X0eZCrYEI.mp3,10.0,0,10.0,,,,,,,,,,
i74rgmlSL_0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_i74rgmlSL_0.mp3,10.0,0,10.0,,,,,,,,,,
ylk-lxekKOE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ylk-lxekKOE.mp3,10.0,0,10.0,,,,,,,,,,
7FaKhl-guu0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_7FaKhl-guu0.mp3,10.0,0,10.0,,,,,,,,,,
hIMVuBEGXs4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_hIMVuBEGXs4.mp3,10.0,0,10.0,,,,,,,,,,
-r7Lkkpaxso,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-r7Lkkpaxso.mp3,10.0,0,10.0,,,,,,,,,,
vScUOZj5tTk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_vScUOZj5tTk.mp3,10.0,0,10.0,,,,,,,,,,
PlxEKuEvDks,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_PlxEKuEvDks.mp3,10.0,0,10.0,,,,,,,,,,
LK66_oAMU4w,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_LK66_oAMU4w.mp3,4.4,0,4.4,,,,,,,,,,
Kzmm2-LpdMQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Kzmm2-LpdMQ.mp3,10.0,0,10.0,,,,,,,,,,
4y-fXvWPfMY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4y-fXvWPfMY.mp3,10.0,0,10.0,,,,,,,,,,
Zf5znA57cRc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Zf5znA57cRc.mp3,10.0,0,10.0,,,,,,,,,,
UXhoa62K7Vw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_UXhoa62K7Vw.mp3,10.0,0,10.0,,,,,,,,,,
dCTANRMHRNM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_dCTANRMHRNM.mp3,10.0,0,10.0,,,,,,,,,,
t4_CJt9Spr4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_t4_CJt9Spr4.mp3,10.0,0,10.0,,,,,,,,,,
0NLAwPflqEQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0NLAwPflqEQ.mp3,10.0,0,10.0,,,,,,,,,,
gc-uRwtXnEo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_gc-uRwtXnEo.mp3,10.0,0,10.0,,,,,,,,,,
oi4LsMF01f4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_oi4LsMF01f4.mp3,10.0,0,10.0,,,,,,,,,,
-NFweQknCKA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-NFweQknCKA.mp3,10.0,0,10.0,,,,,,,,,,
02AR7yb8gf4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_02AR7yb8gf4.mp3,10.0,0,10.0,,,,,,,,,,
2BUfvXyfiYs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2BUfvXyfiYs.mp3,10.0,0,10.0,,,,,,,,,,
V7PetIa7el4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_V7PetIa7el4.mp3,10.0,0,10.0,,,,,,,,,,
6f0cTL32OmI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_6f0cTL32OmI.mp3,10.0,0,10.0,,,,,,,,,,
-WHIQwMCPTA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-WHIQwMCPTA.mp3,10.0,0,10.0,,,,,,,,,,
hdn4bq27jEI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_hdn4bq27jEI.mp3,10.0,0,10.0,,,,,,,,,,
wJ5i1xtU578,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_wJ5i1xtU578.mp3,10.0,0,10.0,,,,,,,,,,
8KG2aJZ2S8M,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_8KG2aJZ2S8M.mp3,10.0,0,10.0,,,,,,,,,,
eQx2_5EJh0E,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_eQx2_5EJh0E.mp3,10.0,0,10.0,,,,,,,,,,
Jk7zKd7vzeQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Jk7zKd7vzeQ.mp3,10.0,0,10.0,,,,,,,,,,
TSvNPwIn8Ow,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_TSvNPwIn8Ow.mp3,10.0,0,10.0,,,,,,,,,,
02yAJ_KDSkY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_02yAJ_KDSkY.mp3,10.0,0,10.0,,,,,,,,,,
GgPSF84yupk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_GgPSF84yupk.mp3,10.0,0,10.0,,,,,,,,,,
VmmYaSNpXrk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_VmmYaSNpXrk.mp3,9.8,0,9.8,,,,,,,,,,
gdWme2zI1ec,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_gdWme2zI1ec.mp3,10.0,0,10.0,,,,,,,,,,
Np2CPoWJzhk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Np2CPoWJzhk.mp3,10.0,0,10.0,,,,,,,,,,
lmtMXtpdwnU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_lmtMXtpdwnU.mp3,9.6,0,9.6,,,,,,,,,,
K9CtXTrm1fY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_K9CtXTrm1fY.mp3,10.0,0,10.0,,,,,,,,,,
D_bRBx3jzaY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_D_bRBx3jzaY.mp3,10.0,0,10.0,,,,,,,,,,
a0GrMS_QBXY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_a0GrMS_QBXY.mp3,10.0,0,10.0,,,,,,,,,,
NU-ufxCm9pg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_NU-ufxCm9pg.mp3,10.0,0,10.0,,,,,,,,,,
OmV5FHf9qZU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_OmV5FHf9qZU.mp3,10.0,0,10.0,,,,,,,,,,
X75oTOCxO90,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_X75oTOCxO90.mp3,10.0,0,10.0,,,,,,,,,,
WMPWLzoEdnw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_WMPWLzoEdnw.mp3,10.0,0,10.0,,,,,,,,,,
YF3V97TugFo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_YF3V97TugFo.mp3,10.0,0,10.0,,,,,,,,,,
sTUFfgMR8hU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_sTUFfgMR8hU.mp3,10.0,0,10.0,,,,,,,,,,
RhdOfLj7CiE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_RhdOfLj7CiE.mp3,10.0,0,10.0,,,,,,,,,,
VN_4Z0j3Qrw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_VN_4Z0j3Qrw.mp3,10.0,0,10.0,,,,,,,,,,
9hGUxq8QQuQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_9hGUxq8QQuQ.mp3,10.0,0,10.0,,,,,,,,,,
E3SBdrn01p0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_E3SBdrn01p0.mp3,10.0,0,10.0,,,,,,,,,,
X7BYbPPDoxU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_X7BYbPPDoxU.mp3,10.0,0,10.0,,,,,,,,,,
e5M0BDHdcF4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_e5M0BDHdcF4.mp3,10.0,0,10.0,,,,,,,,,,
yd0b8ImVfO0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_yd0b8ImVfO0.mp3,10.0,0,10.0,,,,,,,,,,
_DO1V7t6U3g,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt__DO1V7t6U3g.mp3,10.0,0,10.0,,,,,,,,,,
AAV3RuY_GSY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_AAV3RuY_GSY.mp3,9.1,0,9.1,,,,,,,,,,
7afw9pju_-0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_7afw9pju_-0.mp3,9.1,0,9.1,,,,,,,,,,
2ZIKbSY-iTw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2ZIKbSY-iTw.mp3,9.2,0,9.2,,,,,,,,,,
5kqf4lokuU0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5kqf4lokuU0.mp3,10.0,0,10.0,,,,,,,,,,
L6gu-H76Ybk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_L6gu-H76Ybk.mp3,10.0,0,10.0,,,,,,,,,,
YdffUqvBaEk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_YdffUqvBaEk.mp3,10.0,0,10.0,,,,,,,,,,
omVe--_rrT0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_omVe--_rrT0.mp3,10.0,0,10.0,,,,,,,,,,
IowDgmd-flQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_IowDgmd-flQ.mp3,10.0,0,10.0,,,,,,,,,,
6ixpllCWvIQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_6ixpllCWvIQ.mp3,10.0,0,10.0,,,,,,,,,,
36Kixe4pp9o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_36Kixe4pp9o.mp3,10.0,0,10.0,,,,,,,,,,
95LtJwb0mko,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_95LtJwb0mko.mp3,10.0,0,10.0,,,,,,,,,,
FdsPF2jS_yI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_FdsPF2jS_yI.mp3,10.0,0,10.0,,,,,,,,,,
NDWW8bx-ZMI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_NDWW8bx-ZMI.mp3,10.0,0,10.0,,,,,,,,,,
5gZSJNldXmg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5gZSJNldXmg.mp3,10.0,0,10.0,,,,,,,,,,
lra2qRwzXYI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_lra2qRwzXYI.mp3,10.0,0,10.0,,,,,,,,,,
xuvQfbGzElw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_xuvQfbGzElw.mp3,10.0,0,10.0,,,,,,,,,,
I4kfA_mV1nc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_I4kfA_mV1nc.mp3,10.0,0,10.0,,,,,,,,,,
-7pjqBesfJc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-7pjqBesfJc.mp3,10.0,0,10.0,,,,,,,,,,
ClabJ9ZKB00,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ClabJ9ZKB00.mp3,10.0,0,10.0,,,,,,,,,,
MdzMChH6D0o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_MdzMChH6D0o.mp3,10.0,0,10.0,,,,,,,,,,
qtwsWW52VEY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_qtwsWW52VEY.mp3,10.0,0,10.0,,,,,,,,,,
2rK4hdIA36o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2rK4hdIA36o.mp3,10.0,0,10.0,,,,,,,,,,
xDnzZztzmfU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_xDnzZztzmfU.mp3,10.0,0,10.0,,,,,,,,,,
KzN8g3VyChs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_KzN8g3VyChs.mp3,10.0,0,10.0,,,,,,,,,,
IHqb5nHjBJA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_IHqb5nHjBJA.mp3,10.0,0,10.0,,,,,,,,,,
13UkFsM586E,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_13UkFsM586E.mp3,10.0,0,10.0,,,,,,,,,,
KTBvJSZJsSE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_KTBvJSZJsSE.mp3,9.5,0,9.5,,,,,,,,,,
_434WgDQu2A,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt__434WgDQu2A.mp3,10.0,0,10.0,,,,,,,,,,
UEz3ukXufAo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_UEz3ukXufAo.mp3,10.0,0,10.0,,,,,,,,,,
D-c4yyBrbDU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_D-c4yyBrbDU.mp3,10.0,0,10.0,,,,,,,,,,
abPF9dvmSh8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_abPF9dvmSh8.mp3,10.0,0,10.0,,,,,,,,,,
x_LfSv76FOg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_x_LfSv76FOg.mp3,10.0,0,10.0,,,,,,,,,,
Y-d3a-vS7HQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Y-d3a-vS7HQ.mp3,10.0,0,10.0,,,,,,,,,,
3HvW5ZeX-_s,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_3HvW5ZeX-_s.mp3,10.0,0,10.0,,,,,,,,,,
y0sj4u-yGUo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_y0sj4u-yGUo.mp3,10.0,0,10.0,,,,,,,,,,
DTt2g3P7-FU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_DTt2g3P7-FU.mp3,10.0,0,10.0,,,,,,,,,,
2q0ANo-m8IA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2q0ANo-m8IA.mp3,10.0,0,10.0,,,,,,,,,,
NGZZjG2zQL0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_NGZZjG2zQL0.mp3,9.1,0,9.1,,,,,,,,,,
AnxRGhr-JYI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_AnxRGhr-JYI.mp3,10.0,0,10.0,,,,,,,,,,
7alO8-loN7Y,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_7alO8-loN7Y.mp3,8.4,0,8.4,,,,,,,,,,
HRTMsnz_ljo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_HRTMsnz_ljo.mp3,10.0,0,10.0,,,,,,,,,,
J50JGcjEl24,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_J50JGcjEl24.mp3,10.0,0,10.0,,,,,,,,,,
4EoREJfG9nc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4EoREJfG9nc.mp3,10.0,0,10.0,,,,,,,,,,
qMfhIZO9oYY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_qMfhIZO9oYY.mp3,10.0,0,10.0,,,,,,,,,,
GklnszSRFI4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_GklnszSRFI4.mp3,10.0,0,10.0,,,,,,,,,,
e4-UI-6BgDs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_e4-UI-6BgDs.mp3,10.0,0,10.0,,,,,,,,,,
BYub9q1JKHY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_BYub9q1JKHY.mp3,9.6,0,9.6,,,,,,,,,,
K5TeSkDJAzU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_K5TeSkDJAzU.mp3,9.5,0,9.5,,,,,,,,,,
aJDTNm7q8-c,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_aJDTNm7q8-c.mp3,10.0,0,10.0,,,,,,,,,,
Vc4tP8kmAX0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Vc4tP8kmAX0.mp3,10.0,0,10.0,,,,,,,,,,
maZwftE2oUA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_maZwftE2oUA.mp3,10.0,0,10.0,,,,,,,,,,
y4GE7ugHClE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_y4GE7ugHClE.mp3,10.0,0,10.0,,,,,,,,,,
siZ2sYD_6OA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_siZ2sYD_6OA.mp3,10.0,0,10.0,,,,,,,,,,
93H5Fxo5RI0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_93H5Fxo5RI0.mp3,10.0,0,10.0,,,,,,,,,,
zAC15QyM5NI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_zAC15QyM5NI.mp3,10.0,0,10.0,,,,,,,,,,
qL2S6l2IR04,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_qL2S6l2IR04.mp3,10.0,0,10.0,,,,,,,,,,
d-XA90MsUPE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_d-XA90MsUPE.mp3,10.0,0,10.0,,,,,,,,,,
ECtKm0lKQAs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ECtKm0lKQAs.mp3,10.0,0,10.0,,,,,,,,,,
WMaXjl_AMbg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_WMaXjl_AMbg.mp3,10.0,0,10.0,,,,,,,,,,
CL9hTgnWYHQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_CL9hTgnWYHQ.mp3,10.0,0,10.0,,,,,,,,,,
