,start,duration,sub_start,sub_duration,audio_path,label
13286,275.21,1.46,275.32,1.0,Bmr028/chanB.sph,1
13287,275.32,1.52,275.43,1.0,Bmr028/chan4.sph,1
13288,275.63,2.52,276.72,1.0,Bmr028/chan3.sph,1
13289,277.4,1.04,277.42,1.0,Bmr028/chanB.sph,1
13290,286.39,0.81,286.27,1.0,Bmr028/chan3.sph,1
13291,410.93,2.42,411.5,1.0,Bmr028/chan4.sph,1
13292,411.07,1.84,411.15,1.0,Bmr028/chanB.sph,1
13293,411.38,0.99,411.38,1.0,Bmr028/chan9.sph,1
13294,423.55,1.44,423.96,1.0,Bmr028/chanB.sph,1
13295,435.74,0.84,435.65,1.0,Bmr028/chanB.sph,1
13296,448.15,1.31,448.2,1.0,Bmr028/chan4.sph,1
13297,449.08,1.64,449.5,1.0,Bmr028/chanB.sph,1
13298,458.12,2.49,459.4,1.0,Bmr028/chan4.sph,1
13299,458.34,2.27,459.01,1.0,Bmr028/chan3.sph,1
13300,458.39,0.99,458.38,1.0,Bmr028/chan1.sph,1
13301,458.61,3.05,458.65,1.0,Bmr028/chan2.sph,1
13302,540.81,1.49,540.85,1.0,Bmr028/chan2.sph,1
13303,596.96,3.4,599.01,1.0,Bmr028/chan2.sph,1
13304,597.17,1.3,597.18,1.0,Bmr028/chan4.sph,1
13305,597.69,2.12,597.95,1.0,Bmr028/chanB.sph,1
13306,601.66,3.19,603.52,1.0,Bmr028/chan2.sph,1
13307,603.12,2.54,603.74,1.0,Bmr028/chanB.sph,1
13308,604.78,2.23,605.21,1.0,Bmr028/chanA.sph,1
13309,605.86,3.54,607.58,1.0,Bmr028/chan1.sph,1
13310,607.46,3.68,610.1,1.0,Bmr028/chan5.sph,1
13311,607.62,3.49,609.0,1.0,Bmr028/chanA.sph,1
13312,607.91,2.55,608.76,1.0,Bmr028/chan2.sph,1
13313,608.02,1.36,608.35,1.0,Bmr028/chan9.sph,1
13314,608.67,1.6,608.91,1.0,Bmr028/chanB.sph,1
13315,608.71,0.95,608.7,1.0,Bmr028/chan4.sph,1
13316,608.78,1.78,609.42,1.0,Bmr028/chan3.sph,1
13317,611.64,1.8,612.33,1.0,Bmr028/chanA.sph,1
13318,613.5,1.23,613.67,1.0,Bmr028/chan2.sph,1
13319,614.3,6.7,616.36,1.0,Bmr028/chan3.sph,1
13320,614.36,2.1,615.21,1.0,Bmr028/chan9.sph,1
13321,614.45,2.78,615.9,1.0,Bmr028/chan4.sph,1
13322,614.7,4.47,615.99,1.0,Bmr028/chanB.sph,1
13323,614.74,4.29,614.83,1.0,Bmr028/chanA.sph,1
13324,617.5,1.91,617.85,1.0,Bmr028/chan0.sph,1
13325,620.99,1.4,621.13,1.0,Bmr028/chan2.sph,1
13326,621.08,4.82,621.36,1.0,Bmr028/chanB.sph,1
13327,621.18,1.56,621.42,1.0,Bmr028/chan5.sph,1
13328,621.18,0.99,621.18,1.0,Bmr028/chan1.sph,1
13329,621.24,1.41,621.48,1.0,Bmr028/chan9.sph,1
13330,621.49,1.69,621.54,1.0,Bmr028/chanA.sph,1
13331,651.22,1.84,651.6,1.0,Bmr028/chan2.sph,1
13332,651.81,1.12,651.92,1.0,Bmr028/chan4.sph,1
13333,652.54,1.25,652.66,1.0,Bmr028/chanB.sph,1
13334,653.74,2.54,654.74,1.0,Bmr028/chan2.sph,1
13335,654.07,2.1,654.39,1.0,Bmr028/chanA.sph,1
13336,654.23,2.81,655.24,1.0,Bmr028/chan3.sph,1
13337,654.47,2.69,654.83,1.0,Bmr028/chanB.sph,1
13338,674.93,0.73,674.74,1.0,Bmr028/chan1.sph,1
13339,689.85,1.05,689.86,1.0,Bmr028/chanB.sph,1
13340,691.94,0.83,691.82,1.0,Bmr028/chan4.sph,1
13341,706.48,2.9,708.03,1.0,Bmr028/chan0.sph,1
13342,728.0,1.66,728.34,1.0,Bmr028/chan1.sph,1
13343,736.34,1.15,736.41,1.0,Bmr028/chan2.sph,1
13344,741.73,2.93,742.21,1.0,Bmr028/chan4.sph,1
13345,742.54,4.26,744.39,1.0,Bmr028/chan2.sph,1
13346,742.67,3.65,744.36,1.0,Bmr028/chan1.sph,1
13347,742.82,2.45,743.25,1.0,Bmr028/chan9.sph,1
13348,752.78,1.4,752.96,1.0,Bmr028/chan5.sph,1
13349,754.67,2.87,755.62,1.0,Bmr028/chan0.sph,1
13350,757.25,3.34,758.83,1.0,Bmr028/chan2.sph,1
13351,771.2,0.55,770.92,1.0,Bmr028/chan5.sph,1
13352,771.36,2.25,771.45,1.0,Bmr028/chan2.sph,1
13353,771.69,2.66,772.16,1.0,Bmr028/chan1.sph,1
13354,772.17,2.51,772.17,1.0,Bmr028/chan0.sph,1
13355,773.87,1.7,773.87,1.0,Bmr028/chan9.sph,1
13356,773.93,1.63,774.44,1.0,Bmr028/chan2.sph,1
13357,774.56,3.15,774.87,1.0,Bmr028/chan1.sph,1
13358,783.2,0.64,782.96,1.0,Bmr028/chan3.sph,1
13359,818.07,3.58,820.45,1.0,Bmr028/chanB.sph,1
13360,825.66,1.14,825.78,1.0,Bmr028/chan0.sph,1
13361,842.47,6.16,847.45,1.0,Bmr028/chanB.sph,1
13362,842.87,4.17,843.98,1.0,Bmr028/chan1.sph,1
13363,843.54,2.78,844.69,1.0,Bmr028/chan4.sph,1
13364,916.57,0.67,916.29,1.0,Bmr028/chan3.sph,1
13365,924.35,1.48,924.57,1.0,Bmr028/chanB.sph,1
13366,927.15,2.47,927.26,1.0,Bmr028/chan1.sph,1
13367,927.55,0.82,927.52,1.0,Bmr028/chan0.sph,1
13368,929.32,2.57,929.77,1.0,Bmr028/chan4.sph,1
13369,929.5,2.57,929.64,1.0,Bmr028/chan9.sph,1
13370,929.61,0.73,929.55,1.0,Bmr028/chan1.sph,1
13371,929.88,1.75,930.57,1.0,Bmr028/chanB.sph,1
13372,930.33,0.67,930.1,1.0,Bmr028/chan3.sph,1
13373,930.76,1.89,931.26,1.0,Bmr028/chanA.sph,1
13374,932.81,1.53,933.06,1.0,Bmr028/chanB.sph,1
13375,1092.88,0.55,1092.74,1.0,Bmr028/chan0.sph,1
13376,1107.79,0.7,1107.77,1.0,Bmr028/chan4.sph,1
13377,1128.91,0.99,1128.9,1.0,Bmr028/chan5.sph,1
13378,1140.48,0.82,1140.43,1.0,Bmr028/chan4.sph,1
13379,1162.5,0.46,1162.05,1.0,Bmr028/chan3.sph,1
13380,1165.67,1.15,1165.78,1.0,Bmr028/chan3.sph,1
13381,1171.32,1.0,1171.32,1.0,Bmr028/chan3.sph,1
13382,1190.97,2.93,1191.87,1.0,Bmr028/chanA.sph,1
13383,1191.83,5.54,1192.7,1.0,Bmr028/chan4.sph,1
13384,1191.91,2.38,1193.01,1.0,Bmr028/chan1.sph,1
13385,1194.48,1.19,1194.59,1.0,Bmr028/chan9.sph,1
13386,1194.69,1.46,1194.73,1.0,Bmr028/chan3.sph,1
13387,1197.92,0.97,1197.91,1.0,Bmr028/chan4.sph,1
13388,1199.58,1.24,1199.61,1.0,Bmr028/chan4.sph,1
13389,1200.42,1.75,1200.7,1.0,Bmr028/chan2.sph,1
13390,1210.86,2.46,1211.39,1.0,Bmr028/chanA.sph,1
13391,1212.14,1.4,1212.29,1.0,Bmr028/chan2.sph,1
13392,1213.66,1.51,1213.97,1.0,Bmr028/chan0.sph,1
13393,1213.82,10.49,1214.44,1.0,Bmr028/chanB.sph,1
13394,1213.92,0.81,1213.82,1.0,Bmr028/chan4.sph,1
13395,1216.96,3.77,1219.17,1.0,Bmr028/chan4.sph,1
13396,1217.24,2.24,1217.56,1.0,Bmr028/chanA.sph,1
13397,1217.33,2.87,1218.19,1.0,Bmr028/chan3.sph,1
13398,1217.96,1.16,1218.0,1.0,Bmr028/chan9.sph,1
13399,1220.81,1.76,1221.37,1.0,Bmr028/chan9.sph,1
13400,1220.86,2.73,1221.58,1.0,Bmr028/chan0.sph,1
13401,1222.77,2.58,1223.29,1.0,Bmr028/chan3.sph,1
13402,1222.77,1.05,1222.82,1.0,Bmr028/chan9.sph,1
13403,1223.02,4.36,1223.4,1.0,Bmr028/chanA.sph,1
13404,1225.22,3.59,1227.31,1.0,Bmr028/chan2.sph,1
13405,1279.15,7.48,1279.5,1.0,Bmr028/chanA.sph,1
13406,1279.19,1.74,1279.54,1.0,Bmr028/chan3.sph,1
13407,1279.37,1.28,1279.51,1.0,Bmr028/chan1.sph,1
13408,1279.4,0.89,1279.37,1.0,Bmr028/chan9.sph,1
13409,1281.72,3.25,1282.84,1.0,Bmr028/chan3.sph,1
13410,1281.77,3.7,1282.69,1.0,Bmr028/chan1.sph,1
13411,1282.17,1.19,1282.25,1.0,Bmr028/chan9.sph,1
13412,1283.63,1.23,1283.76,1.0,Bmr028/chan4.sph,1
13413,1289.95,3.2,1292.06,1.0,Bmr028/chan1.sph,1
13414,1293.8,8.19,1295.58,1.0,Bmr028/chanA.sph,1
13415,1293.91,5.89,1298.77,1.0,Bmr028/chan1.sph,1
13416,1294.05,3.96,1294.32,1.0,Bmr028/chan2.sph,1
13417,1294.16,3.62,1295.57,1.0,Bmr028/chan0.sph,1
13418,1294.21,4.22,1296.21,1.0,Bmr028/chan5.sph,1
13419,1294.46,1.44,1294.81,1.0,Bmr028/chan9.sph,1
13420,1294.72,1.32,1294.85,1.0,Bmr028/chan3.sph,1
13421,1296.03,5.07,1297.08,1.0,Bmr028/chanB.sph,1
13422,1298.21,4.5,1298.41,1.0,Bmr028/chan0.sph,1
13423,1298.32,3.88,1299.38,1.0,Bmr028/chan4.sph,1
13424,1299.06,5.35,1302.18,1.0,Bmr028/chan3.sph,1
13425,1300.5,1.8,1301.16,1.0,Bmr028/chan1.sph,1
13426,1303.3,1.07,1303.34,1.0,Bmr028/chan0.sph,1
13427,1379.61,1.13,1379.63,1.0,Bmr028/chan1.sph,1
13428,1422.76,0.86,1422.7,1.0,Bmr028/chan1.sph,1
13429,1428.74,4.14,1430.85,1.0,Bmr028/chan3.sph,1
13430,1429.64,0.65,1429.48,1.0,Bmr028/chan2.sph,1
13431,1434.12,5.38,1435.65,1.0,Bmr028/chan1.sph,1
13432,1435.02,7.27,1440.84,1.0,Bmr028/chan2.sph,1
13433,1436.58,2.75,1436.86,1.0,Bmr028/chan3.sph,1
13434,1437.66,1.53,1437.82,1.0,Bmr028/chan9.sph,1
13435,1438.4,0.89,1438.35,1.0,Bmr028/chan4.sph,1
13436,1440.93,1.18,1441.06,1.0,Bmr028/chan3.sph,1
13437,1443.67,1.69,1443.94,1.0,Bmr028/chanB.sph,1
13438,1578.43,0.48,1577.98,1.0,Bmr028/chan4.sph,1
13439,1619.87,0.58,1619.63,1.0,Bmr028/chan3.sph,1
13440,1633.15,1.88,1633.19,1.0,Bmr028/chanB.sph,1
13441,1638.86,0.94,1638.82,1.0,Bmr028/chanB.sph,1
13442,1659.69,3.38,1660.42,1.0,Bmr028/chan3.sph,1
13443,1684.26,1.8,1684.91,1.0,Bmr028/chanB.sph,1
13444,1698.02,1.89,1698.57,1.0,Bmr028/chanB.sph,1
13445,1703.6,0.91,1703.57,1.0,Bmr028/chan4.sph,1
13446,1712.04,0.86,1711.99,1.0,Bmr028/chan4.sph,1
13447,1843.88,1.75,1844.12,1.0,Bmr028/chanB.sph,1
13448,1882.8,2.31,1883.25,1.0,Bmr028/chan0.sph,1
13449,1895.18,1.49,1895.44,1.0,Bmr028/chanB.sph,1
13450,1895.35,1.36,1895.63,1.0,Bmr028/chan2.sph,1
13451,1895.47,0.89,1895.45,1.0,Bmr028/chan0.sph,1
13452,1897.97,1.43,1898.35,1.0,Bmr028/chan2.sph,1
13453,1898.52,1.64,1899.08,1.0,Bmr028/chanB.sph,1
13454,1898.66,0.88,1898.55,1.0,Bmr028/chan4.sph,1
13455,1898.79,1.01,1898.79,1.0,Bmr028/chan9.sph,1
13456,1917.6,3.67,1917.97,1.0,Bmr028/chan0.sph,1
13457,1917.6,2.75,1918.45,1.0,Bmr028/chan4.sph,1
13458,1917.75,3.12,1917.78,1.0,Bmr028/chan2.sph,1
13459,1917.86,9.2,1925.19,1.0,Bmr028/chan3.sph,1
13460,1918.15,1.38,1918.24,1.0,Bmr028/chan9.sph,1
13461,1921.08,1.71,1921.6,1.0,Bmr028/chan4.sph,1
13462,1923.45,2.31,1924.28,1.0,Bmr028/chan5.sph,1
13463,1924.66,2.15,1925.77,1.0,Bmr028/chan9.sph,1
13464,1924.84,2.73,1925.52,1.0,Bmr028/chan0.sph,1
13465,1925.4,1.39,1925.55,1.0,Bmr028/chan4.sph,1
13466,1927.55,0.99,1927.54,1.0,Bmr028/chan4.sph,1
13467,1937.84,1.42,1937.96,1.0,Bmr028/chanA.sph,1
13468,1938.13,1.03,1938.15,1.0,Bmr028/chan4.sph,1
13469,1940.14,1.33,1940.27,1.0,Bmr028/chan3.sph,1
13470,1940.41,1.18,1940.57,1.0,Bmr028/chanB.sph,1
13471,1959.47,6.0,1963.1,1.0,Bmr028/chan2.sph,1
13472,1959.71,0.44,1959.22,1.0,Bmr028/chan4.sph,1
13473,1960.59,2.08,1960.72,1.0,Bmr028/chan9.sph,1
13474,1960.8,2.15,1961.46,1.0,Bmr028/chan0.sph,1
13475,1960.94,0.99,1960.93,1.0,Bmr028/chan4.sph,1
13476,1975.39,1.75,1975.46,1.0,Bmr028/chan2.sph,1
13477,1986.49,2.78,1987.8,1.0,Bmr028/chan2.sph,1
13478,1986.54,2.46,1986.58,1.0,Bmr028/chan4.sph,1
13479,1986.67,2.9,1988.31,1.0,Bmr028/chan1.sph,1
13480,1986.67,2.5,1987.52,1.0,Bmr028/chan9.sph,1
13481,2312.97,1.32,2313.15,1.0,Bmr028/chan5.sph,1
13482,2314.05,0.71,2313.84,1.0,Bmr028/chanB.sph,1
13483,2380.32,1.91,2380.93,1.0,Bmr028/chanB.sph,1
13484,2383.92,0.64,2383.64,1.0,Bmr028/chan3.sph,1
13485,2388.92,2.14,2389.35,1.0,Bmr028/chan9.sph,1
13486,2389.22,2.93,2390.47,1.0,Bmr028/chan4.sph,1
13487,2430.85,2.62,2432.17,1.0,Bmr028/chanB.sph,1
13488,2433.47,3.42,2434.07,1.0,Bmr028/chanB.sph,1
13489,2440.56,2.21,2441.0,1.0,Bmr028/chanB.sph,1
13490,2448.83,0.91,2448.8,1.0,Bmr028/chanB.sph,1
13491,2460.31,1.12,2460.42,1.0,Bmr028/chan3.sph,1
13492,2460.67,0.65,2460.37,1.0,Bmr028/chan0.sph,1
13493,2469.94,1.03,2469.96,1.0,Bmr028/chan0.sph,1
13494,2470.1,9.94,2477.82,1.0,Bmr028/chanB.sph,1
13495,2470.11,4.0,2470.78,1.0,Bmr028/chan3.sph,1
13496,2470.15,3.44,2470.72,1.0,Bmr028/chan2.sph,1
13497,2470.64,0.9,2470.62,1.0,Bmr028/chan9.sph,1
13498,2472.7,0.97,2472.69,1.0,Bmr028/chan9.sph,1
13499,2516.43,0.88,2516.32,1.0,Bmr028/chan0.sph,1
13500,2516.76,3.54,2516.96,1.0,Bmr028/chan2.sph,1
13501,2531.46,2.12,2531.89,1.0,Bmr028/chan5.sph,1
13502,2533.12,0.9,2533.02,1.0,Bmr028/chanB.sph,1
13503,2617.9,0.93,2617.86,1.0,Bmr028/chan3.sph,1
13504,2618.6,5.37,2622.68,1.0,Bmr028/chan9.sph,1
13505,2621.15,1.35,2621.37,1.0,Bmr028/chan2.sph,1
13506,2621.88,0.77,2621.82,1.0,Bmr028/chan4.sph,1
13507,2624.72,2.92,2626.59,1.0,Bmr028/chan5.sph,1
13508,2625.2,5.03,2628.57,1.0,Bmr028/chanB.sph,1
13509,2625.94,3.66,2627.42,1.0,Bmr028/chan1.sph,1
13510,2626.32,3.87,2628.04,1.0,Bmr028/chan3.sph,1
13511,2635.05,5.2,2638.7,1.0,Bmr028/chan4.sph,1
13512,2650.78,1.17,2650.89,1.0,Bmr028/chanB.sph,1
13513,2656.51,0.71,2656.48,1.0,Bmr028/chan0.sph,1
13514,2660.43,1.54,2660.81,1.0,Bmr028/chan5.sph,1
13515,2664.37,1.05,2664.42,1.0,Bmr028/chan5.sph,1
13516,2703.62,1.4,2703.67,1.0,Bmr028/chanA.sph,1
13517,2788.36,1.21,2788.39,1.0,Bmr028/chan4.sph,1
13518,2790.95,2.37,2791.43,1.0,Bmr028/chan5.sph,1
13519,2828.64,1.01,2828.65,1.0,Bmr028/chan4.sph,1
13520,2829.54,1.01,2829.55,1.0,Bmr028/chan9.sph,1
13521,2843.66,5.92,2847.97,1.0,Bmr028/chan3.sph,1
13522,2845.62,1.16,2845.63,1.0,Bmr028/chan9.sph,1
13523,2845.83,0.89,2845.82,1.0,Bmr028/chan4.sph,1
13524,2846.81,0.77,2846.63,1.0,Bmr028/chan2.sph,1
13525,2847.15,1.05,2847.19,1.0,Bmr028/chan4.sph,1
13526,2847.43,3.01,2848.76,1.0,Bmr028/chanA.sph,1
13527,2848.4,2.1,2848.84,1.0,Bmr028/chan0.sph,1
13528,2848.41,1.89,2848.9,1.0,Bmr028/chan9.sph,1
13529,2848.52,1.11,2848.61,1.0,Bmr028/chan1.sph,1
13530,2848.64,1.17,2848.66,1.0,Bmr028/chan2.sph,1
13531,2848.77,1.68,2849.02,1.0,Bmr028/chan5.sph,1
13532,2850.5,1.12,2850.59,1.0,Bmr028/chan5.sph,1
13533,2852.21,2.73,2853.77,1.0,Bmr028/chan3.sph,1
13534,2852.3,3.2,2852.34,1.0,Bmr028/chanB.sph,1
13535,2852.32,1.2,2852.42,1.0,Bmr028/chan9.sph,1
13536,2852.48,1.06,2852.49,1.0,Bmr028/chan5.sph,1
13537,2916.56,1.24,2916.7,1.0,Bmr028/chan3.sph,1
13538,2931.26,0.94,2931.21,1.0,Bmr028/chanB.sph,1
13539,2933.75,3.39,2935.77,1.0,Bmr028/chanB.sph,1
13540,2943.51,1.12,2943.56,1.0,Bmr028/chan0.sph,1
13541,2958.65,1.71,2959.04,1.0,Bmr028/chan0.sph,1
13542,2982.87,1.3,2983.13,1.0,Bmr028/chan0.sph,1
13543,2983.4,0.57,2982.98,1.0,Bmr028/chan3.sph,1
13544,3082.19,1.41,3082.38,1.0,Bmr028/chanA.sph,1
13545,3094.54,5.43,3098.49,1.0,Bmr028/chan2.sph,1
13546,3095.36,1.39,3095.7,1.0,Bmr028/chan9.sph,1
13547,3095.43,2.59,3096.36,1.0,Bmr028/chan4.sph,1
13548,3255.9,1.2,3255.96,1.0,Bmr028/chan0.sph,1
13549,3260.19,1.24,3260.27,1.0,Bmr028/chan9.sph,1
13550,3260.28,1.49,3260.72,1.0,Bmr028/chan0.sph,1
13551,3260.6,1.62,3261.0,1.0,Bmr028/chan4.sph,1
13552,3308.33,1.7,3308.84,1.0,Bmr028/chan3.sph,1
13553,530.35,0.69,530.24,1.0,Bmr029/chan1.sph,1
13554,534.29,2.95,536.23,1.0,Bmr029/chan2.sph,1
13555,535.08,0.74,534.98,1.0,Bmr029/chan0.sph,1
13556,535.25,0.79,535.07,1.0,Bmr029/chan4.sph,1
13557,535.54,0.77,535.41,1.0,Bmr029/chan3.sph,1
13558,537.01,3.99,539.05,1.0,Bmr029/chan0.sph,1
13559,537.03,3.43,537.2,1.0,Bmr029/chan4.sph,1
13560,537.78,1.5,538.26,1.0,Bmr029/chan3.sph,1
13561,540.21,0.67,539.95,1.0,Bmr029/chan3.sph,1
13562,542.88,2.32,543.12,1.0,Bmr029/chan0.sph,1
13563,543.02,2.02,543.14,1.0,Bmr029/chan4.sph,1
13564,593.51,0.81,593.47,1.0,Bmr029/chan9.sph,1
13565,599.27,2.08,600.26,1.0,Bmr029/chan0.sph,1
13566,599.4,0.95,599.37,1.0,Bmr029/chan4.sph,1
13567,599.69,5.97,600.48,1.0,Bmr029/chan2.sph,1
13568,599.89,0.81,599.87,1.0,Bmr029/chan3.sph,1
13569,603.23,0.83,603.1,1.0,Bmr029/chan4.sph,1
13570,618.39,0.51,618.33,1.0,Bmr029/chan2.sph,1
13571,976.79,1.98,977.32,1.0,Bmr029/chan2.sph,1
13572,1078.71,11.14,1080.64,1.0,Bmr029/chan9.sph,1
13573,1078.77,1.35,1078.78,1.0,Bmr029/chan2.sph,1
13574,1079.09,1.03,1079.11,1.0,Bmr029/chan4.sph,1
13575,1080.84,2.26,1081.66,1.0,Bmr029/chan4.sph,1
13576,1080.89,2.22,1081.33,1.0,Bmr029/chan2.sph,1
13577,1084.17,4.21,1085.37,1.0,Bmr029/chan4.sph,1
13578,1084.32,3.03,1085.99,1.0,Bmr029/chan3.sph,1
13579,1085.44,0.57,1085.38,1.0,Bmr029/chan0.sph,1
13580,1088.62,1.04,1088.65,1.0,Bmr029/chan4.sph,1
13581,1089.75,1.07,1089.78,1.0,Bmr029/chan3.sph,1
13582,1094.86,2.0,1095.25,1.0,Bmr029/chan0.sph,1
13583,1095.55,2.06,1096.01,1.0,Bmr029/chan3.sph,1
13584,1184.02,0.42,1183.75,1.0,Bmr029/chan4.sph,1
13585,1425.65,0.43,1425.13,1.0,Bmr029/chan4.sph,1
13586,1425.69,2.35,1426.58,1.0,Bmr029/chan2.sph,1
13587,1444.36,3.4,1446.31,1.0,Bmr029/chan2.sph,1
13588,1444.9,2.85,1446.0,1.0,Bmr029/chan9.sph,1
13589,1445.02,4.16,1446.61,1.0,Bmr029/chan3.sph,1
13590,1445.84,3.93,1448.41,1.0,Bmr029/chan4.sph,1
13591,1448.26,2.06,1449.0,1.0,Bmr029/chan0.sph,1
13592,1451.13,0.98,1451.12,1.0,Bmr029/chan0.sph,1
13593,1451.5,0.79,1451.37,1.0,Bmr029/chan4.sph,1
13594,1488.54,1.4,1488.74,1.0,Bmr029/chan2.sph,1
13595,1548.93,3.62,1549.78,1.0,Bmr029/chan0.sph,1
13596,1549.13,3.64,1551.08,1.0,Bmr029/chan2.sph,1
13597,1549.43,0.95,1549.4,1.0,Bmr029/chan4.sph,1
13598,1550.25,0.98,1550.25,1.0,Bmr029/chan3.sph,1
13599,1778.11,2.23,1778.35,1.0,Bmr029/chan9.sph,1
13600,1778.18,6.37,1781.33,1.0,Bmr029/chan4.sph,1
13601,1778.2,1.38,1778.32,1.0,Bmr029/chan3.sph,1
13602,1778.23,2.57,1779.65,1.0,Bmr029/chan0.sph,1
13603,1778.79,3.86,1780.05,1.0,Bmr029/chan1.sph,1
13604,1780.61,1.27,1780.86,1.0,Bmr029/chan3.sph,1
13605,1782.65,1.29,1782.71,1.0,Bmr029/chan3.sph,1
13606,1782.7,1.94,1783.4,1.0,Bmr029/chan9.sph,1
13607,1783.36,1.55,1783.71,1.0,Bmr029/chan1.sph,1
13608,1784.59,1.23,1784.65,1.0,Bmr029/chan3.sph,1
13609,1853.75,0.61,1853.47,1.0,Bmr029/chan2.sph,1
13610,1854.12,0.93,1854.07,1.0,Bmr029/chan0.sph,1
13611,2241.16,1.21,2241.31,1.0,Bmr029/chan2.sph,1
13612,2309.64,2.69,2310.48,1.0,Bmr029/chan2.sph,1
13613,2310.37,0.59,2310.3,1.0,Bmr029/chan3.sph,1
13614,2314.05,3.17,2314.8,1.0,Bmr029/chan9.sph,1
13615,2315.25,2.73,2316.71,1.0,Bmr029/chan3.sph,1
13616,2315.3,0.45,2315.08,1.0,Bmr029/chan2.sph,1
13617,2315.63,0.65,2315.55,1.0,Bmr029/chan4.sph,1
13618,33.51,0.99,33.51,1.0,Bmr030/chan2.sph,1
13619,50.8,1.02,50.81,1.0,Bmr030/chan3.sph,1
13620,51.4,1.01,51.41,1.0,Bmr030/chan4.sph,1
13621,53.97,2.37,55.16,1.0,Bmr030/chan3.sph,1
13622,73.61,2.96,74.68,1.0,Bmr030/chan5.sph,1
13623,118.84,0.49,118.6,1.0,Bmr030/chan5.sph,1
13624,171.75,1.36,171.84,1.0,Bmr030/chan1.sph,1
13625,255.35,0.71,255.27,1.0,Bmr030/chan3.sph,1
13626,255.62,2.65,255.95,1.0,Bmr030/chan5.sph,1
13627,275.45,0.57,275.41,1.0,Bmr030/chan3.sph,1
13628,287.04,1.08,287.1,1.0,Bmr030/chan4.sph,1
13629,287.36,0.58,286.95,1.0,Bmr030/chan3.sph,1
13630,288.48,1.78,288.51,1.0,Bmr030/chan2.sph,1
13631,299.93,1.6,300.36,1.0,Bmr030/chan1.sph,1
13632,300.57,0.96,300.53,1.0,Bmr030/chan4.sph,1
13633,301.97,0.52,301.61,1.0,Bmr030/chan3.sph,1
13634,399.31,1.39,399.67,1.0,Bmr030/chan4.sph,1
13635,399.89,0.83,399.82,1.0,Bmr030/chan3.sph,1
13636,413.95,4.25,416.5,1.0,Bmr030/chan5.sph,1
13637,414.5,1.15,414.64,1.0,Bmr030/chan4.sph,1
13638,419.46,0.25,419.44,1.0,Bmr030/chan3.sph,1
13639,423.66,2.42,424.31,1.0,Bmr030/chan2.sph,1
13640,423.71,2.62,423.95,1.0,Bmr030/chan3.sph,1
13641,683.03,1.95,683.4,1.0,Bmr030/chan5.sph,1
13642,683.98,2.33,685.14,1.0,Bmr030/chan3.sph,1
13643,686.62,1.94,687.03,1.0,Bmr030/chan1.sph,1
13644,717.3,0.58,717.17,1.0,Bmr030/chan1.sph,1
13645,847.22,0.96,847.2,1.0,Bmr030/chan3.sph,1
13646,880.49,0.78,880.39,1.0,Bmr030/chan2.sph,1
13647,923.76,0.88,923.67,1.0,Bmr030/chan3.sph,1
13648,926.28,2.33,927.33,1.0,Bmr030/chan2.sph,1
13649,926.33,0.97,926.32,1.0,Bmr030/chan3.sph,1
13650,926.83,3.93,927.91,1.0,Bmr030/chan4.sph,1
13651,927.25,0.85,927.1,1.0,Bmr030/chan1.sph,1
13652,929.31,2.54,929.4,1.0,Bmr030/chan2.sph,1
13653,931.12,2.06,931.46,1.0,Bmr030/chan3.sph,1
13654,959.15,2.31,959.84,1.0,Bmr030/chan2.sph,1
13655,959.3,1.79,959.41,1.0,Bmr030/chan3.sph,1
13656,962.99,2.64,964.16,1.0,Bmr030/chan3.sph,1
13657,963.17,2.37,963.92,1.0,Bmr030/chan1.sph,1
13658,990.5,0.74,990.35,1.0,Bmr030/chan2.sph,1
13659,1030.69,0.96,1030.66,1.0,Bmr030/chan3.sph,1
13660,1148.23,0.74,1148.09,1.0,Bmr030/chan3.sph,1
13661,1163.4,2.55,1163.76,1.0,Bmr030/chan4.sph,1
13662,1288.83,0.79,1288.76,1.0,Bmr030/chan3.sph,1
13663,1297.06,0.38,1296.73,1.0,Bmr030/chan5.sph,1
13664,1298.23,2.33,1299.55,1.0,Bmr030/chan3.sph,1
13665,1311.73,2.73,1312.54,1.0,Bmr030/chan3.sph,1
13666,22.49,1.02,22.5,1.0,Bmr031/chan4.sph,1
13667,22.53,0.53,22.18,1.0,Bmr031/chan1.sph,1
13668,32.99,0.31,32.42,1.0,Bmr031/chan5.sph,1
13669,36.34,1.02,36.34,1.0,Bmr031/chan4.sph,1
13670,40.53,0.79,40.38,1.0,Bmr031/chanA.sph,1
13671,40.76,1.13,40.84,1.0,Bmr031/chan2.sph,1
13672,49.68,0.81,49.54,1.0,Bmr031/chan3.sph,1
13673,53.84,0.54,53.41,1.0,Bmr031/chanA.sph,1
13674,55.99,3.54,57.6,1.0,Bmr031/chan0.sph,1
13675,56.58,0.68,56.29,1.0,Bmr031/chan1.sph,1
13676,56.7,0.69,56.62,1.0,Bmr031/chan5.sph,1
13677,58.05,1.41,58.31,1.0,Bmr031/chan1.sph,1
13678,58.49,0.4,57.97,1.0,Bmr031/chan3.sph,1
13679,58.72,1.16,58.88,1.0,Bmr031/chan4.sph,1
13680,63.79,0.58,63.61,1.0,Bmr031/chan1.sph,1
13681,65.86,0.97,65.84,1.0,Bmr031/chan1.sph,1
13682,66.01,0.63,65.68,1.0,Bmr031/chan0.sph,1
